@relation 'New Knowledge Base-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily'

@attribute Gender numeric
@attribute Married numeric
@attribute Dependents numeric
@attribute Education numeric
@attribute Self_Employed numeric
@attribute ApplicantIncome numeric
@attribute CoapplicantIncome numeric
@attribute LoanAmount numeric
@attribute Loan_Amount_Term numeric
@attribute Credit_History numeric
@attribute Property_Area numeric
@attribute Loan_Status {1.0,2.0}

@data
0.666667,1,0.75,0,0.666667,0.055238,0,0.192582,0.75052,1,0,1.0
1,1,0.5,0,1,0.140383,0,0.409415,0.75052,0.666667,0,1.0
0.666667,1,0.75,0,0.666667,0.031639,0.028008,0.1398,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.024515,0.038184,0.138374,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.039777,0.0528,0.194009,0.75052,1,1,1.0
0.666667,1,0.5,0,0.666667,0.098083,0.054,0.258203,0.75052,1,0,2.0
0.666667,1,0.75,1,0.666667,0.039666,0.068615,0.206847,0.75052,1,0,2.0
0.666667,1,0.25,0,0.666667,0.029066,0.091103,0.172611,0.75052,1,0,2.0
0.666667,1,1,0,0.666667,0.035609,0,0.142653,0.75052,1,0,2.0
0.666667,1,0.25,1,1,0.030414,0.082775,0.236805,0.376299,0.666667,1,1.0
0.666667,1,0.5,0,0.666667,0.059307,0,0,0.75052,0.666667,1,1.0
1,0.666667,0.25,0,0.666667,0.049672,0,0.166904,0.75052,0.666667,0.5,1.0
0.666667,1,0.25,0,0.666667,0.068967,0.110279,0.369472,0.75052,1,0.5,1.0
0.666667,0.666667,0.25,1,0.666667,0.037724,0.054096,0.18117,0.376299,0.666667,0,1.0
0.666667,1,0.5,0,0.666667,0.131107,0,0.446505,0.75052,1,0,2.0
0.666667,1,1,1,1,0.085962,0,0.179743,0.126819,1,0,2.0
1,0.666667,0.25,0,0.666667,0.05133,0,0.195435,0.75052,0.666667,0.5,1.0
0.666667,1,0.25,0,0.666667,0.037823,0.073583,0.24679,0.75052,1,0,2.0
0.666667,1,0.75,1,1,0.021336,0.045,0.1398,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.041435,0,0.116976,0.62578,1,0.5,2.0
0.666667,1,1,1,0.666667,0.056957,0,0.136947,0,0.666667,0.5,1.0
0.666667,1,1,0,1,0.063278,0.042576,0.268188,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.044527,0,0.162625,1,1,0,1.0
0.666667,0.666667,0.25,0,0.666667,0.044527,0.113999,0.252496,0.75052,1,0,1.0
0.666667,1,0.5,0,1,0.010513,0.072527,0.158345,0.75052,1,0,1.0
0.666667,1,1,0,0.666667,0.037316,0.095999,0.258203,0.62578,0.666667,0.5,1.0
0.666667,1,1,1,1,0.039369,0.051984,0.186876,0.75052,0,0.5,2.0
1,0.666667,0.25,0,0.666667,0.045714,0,0.159772,0.75052,1,0.5,2.0
0.666667,1,0.5,0,1,0.027767,0,0,0.75052,1,0.5,2.0
1,1,0.75,0,0.666667,0.015189,0.045144,0.239658,0.75052,1,0,1.0
0.666667,1,0.25,0,0.666667,0.072356,0.054,0.379458,0.75052,0,0.5,1.0
0.666667,1,0.5,0,0.666667,0.047471,0,0.072753,0.50104,1,0,2.0
0.666667,0.666667,0.25,0,0.666667,0.027409,0.060744,0.195435,0.75052,1,0.5,2.0
0.666667,1,0.75,1,0.666667,0.039369,0.048,0.142653,0.75052,0,0.5,2.0
0.666667,1,0.25,0,0.666667,0.029066,0.050832,0.149786,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.104094,0,0.300999,0.75052,1,0,2.0
0.666667,1,0.25,0,0.666667,0.068584,0.100007,0.25107,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.034731,0.069599,0.188302,0.75052,1,0.5,2.0
0.666667,1,0.75,0,0.666667,0.075448,0.135695,0.269615,0.376299,1,0.5,2.0
0.666667,1,0.75,1,0.666667,0.038627,0.04368,0.116976,0.75052,1,0,2.0
0.666667,0.666667,0.25,0,0.666667,0.049264,0,0.175464,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,1,0.666667,0.042919,0,0.03709,0.251559,1,0.5,2.0
0.666667,0.666667,0.25,0,0,0.082028,0,0,0.75052,0,0,1.0
1,1,0.25,0,0.666667,0.028868,0.055248,0.196862,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.022597,0.023928,0.072753,0.75052,1,0.5,2.0
0.666667,1,0.25,1,0.666667,0.049944,0,0.165478,0.376299,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.019901,0.084983,0.188302,0.75052,1,0.5,2.0
0.666667,1,0.75,1,0.666667,0.051181,0.078311,0.191155,0.376299,1,0,2.0
0.666667,0.666667,0.25,0,0.666667,0.058046,0.091343,0.216833,0.75052,1,0.5,2.0
0.666667,1,0,0,0.666667,0.166976,0,0,0.75052,1,0,2.0
0.666667,1,0.25,0,0.666667,0.055683,0.085991,0,0.75052,1,0.5,2.0
0.666667,0,0,0,0.666667,0.045343,0.018096,0.229672,0.75052,1,0,2.0
0.666667,1,0.5,0,0.666667,0.035894,0.02472,0.14408,0.75052,1,0,2.0
0.666667,1,0.75,0,0.666667,0.139357,0.027024,0.322397,0.75052,1,0,2.0
0.666667,0.666667,0.25,1,0,0.088844,0,0.172611,0.75052,1,1,1.0
0.666667,1,0.75,0,0.666667,0.045145,0.086399,0.309558,0.75052,0.666667,0,1.0
0.666667,1,1,1,0.666667,0.02376,0.018096,0.135521,1,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.063896,0,0.195435,0.75052,1,0,2.0
1,1,0.25,0,0,0.034372,0.055992,0.199715,0.75052,1,0.5,2.0
0.666667,1,0.25,1,0.666667,0.042325,0.098735,0.21826,0,0.666667,1,1.0
1,0.666667,0.5,0,1,0.090303,0,0,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,0,0.060606,0,0.169757,0.75052,1,0.5,2.0
0.666667,1,0.5,0,0.666667,0.178516,0,0.265335,0.376299,1,1,2.0
1,1,0.25,0,0.666667,0.037316,0.054792,0.221113,0.75052,1,0.5,2.0
0.666667,1,0.5,0,0.666667,0.025529,0.033552,0.122682,0.75052,0,0,2.0
0.666667,1,0.25,0,0.666667,0.067013,0.051408,0.25107,0.75052,1,1,1.0
1,0.666667,0.25,0,0.666667,0.126877,0,0.370899,0.75052,1,0,2.0
0.666667,1,0,0,0.666667,0.068237,0.064007,0.258203,0.75052,1,1,2.0
1,0.666667,0.25,0,0.666667,0.049672,0,0.064194,0.75052,1,0.5,2.0
1,0.666667,0.25,0,0.666667,0.024576,0.215518,0.196862,0.75052,0.666667,0.5,2.0
0.666667,1,0.75,0,0.666667,0.034719,0,0.116976,0.75052,1,0.5,2.0
0.666667,1,0.25,1,0.666667,0.05133,0.048336,0.278174,0.75052,1,1,2.0
1,0.666667,0.25,0,0.666667,0.04381,0,0.134094,0.75052,0,1,2.0
0,1,1,0,0.666667,0.292554,0,0.529244,0.75052,1,1,2.0
0.666667,0.666667,0.25,0,0.666667,0.045949,0.03936,0,0.75052,1,1,2.0
0.666667,1,0.5,0,1,0.128176,0.092399,0.229672,0.376299,0.666667,0,1.0
0.666667,1,0.25,0,0.666667,0.073346,0.061656,0.261056,0.75052,0,1,1.0
0.666667,0.666667,0.25,0,1,0.24757,0,0.928673,1,0,0,2.0
0.666667,0.666667,0.25,0,0.666667,0.023055,0.046296,0.10699,0.75052,1,0,2.0
0.666667,0.666667,0.25,0,0.666667,0.031763,0,0.101284,0.75052,1,0.5,2.0
0.666667,1,0.25,0,1,0.040928,0,0.03709,0.251559,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.058689,0,0.146933,0.75052,1,0.5,2.0
0.666667,1,1,0,0.666667,0.047619,0.185999,0.415121,0.75052,1,0.5,1.0
1,1,0.25,0,0.666667,0.05483,0,0.121255,0.75052,1,1,1.0
0.666667,1,0.75,0,1,0.039159,0.083999,0.126961,0.75052,1,0,2.0
0.666667,0.666667,0.25,0,0.666667,0.183661,0,0.346648,0.75052,0.666667,0.5,1.0
0.666667,1,0.75,1,0.666667,0.050093,0.03432,0.185449,0.75052,1,1,1.0
0.666667,1,0.75,0,0.666667,0.060507,0.049992,0.265335,0.75052,1,1,1.0
0.666667,0.666667,0.25,0,0.666667,0.065145,0,0.241084,0.75052,1,0,2.0
0.666667,0.666667,0.25,0,1,0.084106,0,0.25107,0.376299,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.031515,0.048816,0.175464,0.75052,1,0.5,2.0
0.666667,1,0.75,0,0.666667,0.143562,0,0.268188,0.376299,1,0,2.0
1,1,0.25,0,0.666667,0.026964,0.107663,0.14408,0.75052,1,0.5,2.0
1,1,0.75,0,0.666667,0.182016,0,0.101284,0.75052,1,0,2.0
0.666667,1,0.5,0,0.666667,0.017168,0.0342,0.044223,0.75052,1,0,2.0
1,0.666667,0.25,0,0.666667,0.121831,0.039984,0.322397,0.75052,1,1,1.0
0.666667,1,0.25,0,0.666667,0.058256,0.01992,0.179743,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.075782,0,0.169757,0.75052,0.666667,1,1.0
0.666667,1,0.25,0,1,0.030019,0.089999,0.21826,0.75052,1,1,2.0
0.666667,0.666667,0.25,0,0.666667,0.111515,0,0.349501,0.75052,1,0,1.0
0.666667,1,0.75,1,0.666667,0.026357,0,0.162625,0.75052,1,1,1.0
0.666667,0.666667,0.25,0,0.666667,0.038392,0,0.072753,0.75052,1,0,2.0
0.666667,1,1,0,0.666667,0.492876,0,0.857347,0.376299,0.666667,0.5,2.0
0.666667,1,0.5,0,0.666667,0.072356,0,0.229672,0.75052,0,1,2.0
0.666667,1,0.5,0,0.666667,0.116116,0,0.268188,0.75052,1,0,2.0
0.666667,0.666667,0.25,0,0,0.035003,0.049992,0.172611,0.75052,1,1,2.0
0.666667,1,0.25,0,0.666667,0.05483,0.134999,0.365193,0.75052,1,0.5,2.0
0.666667,1,0.25,1,0.666667,0.021187,0.024984,0.141227,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.096265,0,0.393723,0.75052,1,0,1.0
0.666667,1,0.5,0,0.666667,0.036351,0.03072,0.174037,0.75052,0.666667,0.5,1.0
0.666667,1,0.75,0,0.666667,0.049685,0.034728,0.226819,0.75052,1,1,2.0
0.666667,1,0.25,0,0.666667,0.113457,0,0.108417,0.376299,1,0,2.0
0.666667,1,0.25,0,0.666667,0.043995,0.075983,0.261056,0,1,1,2.0
1,1,0.25,0,0.666667,0.05483,0,0.161198,0.75052,1,1,1.0
0.666667,1,0.25,0,0.666667,0.028312,0.079991,0.185449,0.75052,1,1,2.0
0.666667,0.666667,0.25,0,0.666667,0.025813,0,0.091298,1,0.666667,0.5,1.0
0.666667,1,0.75,0,0.666667,0.097093,0,0.286733,0.75052,1,0.5,2.0
0.666667,1,0.25,1,0,0.020656,0.042456,0.136947,0.75052,1,1,2.0
0,1,1,0,0.666667,0.63838,0,1,0.62578,1,0,2.0
0.666667,1,1,1,0.666667,0.041707,0,0.116976,0.376299,1,1,1.0
0.666667,1,0.25,0,0.666667,0.068745,0.134999,0.268188,0.75052,1,0.5,2.0
0.666667,1,0.25,1,1,0.051874,0.017664,0.125535,0.75052,1,0.5,1.0
0.666667,1,0.25,0,0.666667,0.041398,0.047136,0.166904,0.75052,1,1,2.0
0.666667,1,0.75,0,0.666667,0.023438,0.038856,0.145506,0.75052,1,1,2.0
0.666667,1,1,0,0.666667,0.06637,0.271198,0.707561,0.75052,0.666667,0.5,1.0
0.666667,1,0.5,0,0.666667,0.044527,0,0.166904,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,1,0.666667,0.027001,0.034824,0.146933,1,0.666667,0,1.0
0.666667,1,0.5,0,0.666667,0.077304,0.173999,0.258203,0.75052,0.666667,0,1.0
0.666667,0.666667,0.25,0,0.666667,0.021843,0.121511,0.097004,0.75052,0,1,1.0
0.666667,1,0.25,0,0.666667,0.05504,0,0.105563,0.376299,1,0.5,2.0
0.666667,1,0.5,0,0.666667,0.416772,0,0.372325,0.75052,1,0.5,1.0
1,1,0.25,0,0.666667,0.042981,0,0.155492,0.75052,1,0.5,2.0
0.666667,1,0.25,0,1,0.482338,0.113999,0.172611,0.75052,1,0.5,2.0
0.666667,1,0.5,0,1,0.025083,0,0.095578,0.62578,0.666667,1,1.0
0.666667,1,0.25,0,0.666667,0.027619,0.051312,0.084165,0.75052,0,1,2.0
0,1,0.25,0,1,0.006481,0.127103,0.241084,0.75052,1,1,2.0
0.666667,1,0.25,0,0.666667,0.113519,0,0.269615,0.376299,1,1,2.0
0.666667,0.666667,0.25,1,0.666667,0.058565,0,0.0699,0.75052,1,1,2.0
0.666667,0.666667,0.25,0,0.666667,0.146568,0,0.235378,0.75052,1,0.5,1.0
0.666667,1,0.25,1,0.666667,0.072764,0,0.229672,0.75052,1,0,1.0
0.666667,0.666667,0.25,0,0.666667,0.045863,0,0.109843,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.049981,0,0.172611,0.75052,1,1,2.0
0.666667,1,0.5,0,0.666667,0.036797,0.061992,0.243937,0.75052,1,0.5,1.0
0.666667,0.666667,0.25,0,0.666667,0.101212,0.089999,0.268188,0.75052,1,1,2.0
1,0.666667,0.25,1,0.666667,0.021732,0.05676,0.172611,0,1,0,2.0
1,1,0.25,0,0.666667,0.040396,0.067583,0.162625,0.75052,0,0.5,2.0
0.666667,0.666667,0.25,0,1,0.134199,0,0.119829,0.75052,1,0,1.0
0.666667,1,0.5,1,0.666667,0.030303,0.06,0.129815,0.75052,1,0.5,2.0
0.666667,0.666667,0.75,0,0.666667,0.059035,0,0.238231,0.75052,0.666667,0.5,2.0
0.666667,1,1,1,0.666667,0.04752,0,0,0.376299,1,0,1.0
0.666667,1,0.5,1,0.666667,0.041435,0.025992,0.194009,0.75052,1,0,2.0
0.666667,1,0.75,1,0.666667,0.046592,0,0.178317,0.75052,1,0.5,2.0
1,0.666667,0.25,1,0.666667,0.052665,0,0.172611,0.75052,1,0.5,2.0
1,0.666667,0.25,0,0.666667,0.038268,0,0.115549,0.75052,1,0,2.0
0.666667,0.666667,0.25,1,0.666667,0.04731,0.060744,0.079886,0.75052,1,1,2.0
0.666667,0.666667,0.25,0,0.666667,0.028806,0,0.085592,0.75052,1,0,2.0
0.666667,0.666667,0.25,0,0.666667,0.040421,0,0.182596,0.75052,1,0.5,1.0
1,0.666667,0.25,0,0.666667,0.121831,0,0.306705,0.75052,1,0.5,1.0
0.666667,1,1,0,0.666667,0.040569,0.03,0.184023,0.75052,0.666667,0.5,1.0
0.666667,1,0.5,0,1,0.094459,0,0.343795,0.75052,1,0,2.0
0.666667,1,1,1,1,0.068683,0,0.186876,0.75052,1,1,2.0
0.666667,1,0.25,0,0.666667,0.03739,0.072503,0.196862,0.75052,1,0,2.0
0.666667,1,1,1,0.666667,0.045764,0.023592,0.14408,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0,0.0432,0.194009,0.75052,1,1,1.0
0.666667,1,0.25,0,0.666667,0.044242,0.0426,0.188302,0.75052,1,0.5,2.0
0.666667,1,0.75,0,0,0.059988,0,0.104137,0.75052,0.666667,0.5,1.0
1,1,0.75,0,0.666667,0.051119,0.057192,0.182596,0.75052,0,0.5,2.0
0.666667,1,0.25,0,0.666667,0.025615,0,0.087019,0.75052,0.666667,0,1.0
0.666667,1,0.75,0,0.666667,0.04773,0.041208,0.166904,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.034892,0.066983,0.206847,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.091874,0.02424,0.25107,0,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.075448,0,0.184023,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.038343,0,0.243937,0.75052,1,1,1.0
0.666667,1,0,1,1,0.05671,0,0.198288,0.75052,1,0,1.0
0.666667,1,0.75,0,0.666667,0.075448,0.04068,0.300999,0.75052,1,0.5,2.0
0.666667,0,0,0,0.666667,0.056994,0,0.226819,1,1,0.5,2.0
0.666667,0.666667,0.25,0,1,0.077304,0,0.286733,0.75052,1,1,2.0
0.666667,1,0.5,0,0.666667,0.028955,0.049296,0.149786,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0,0.044106,0,0.061341,0.376299,1,1,2.0
0.666667,0.666667,0.25,1,0.666667,0.037588,0.062352,0.172611,0,1,1,2.0
1,0.666667,0.25,0,0.666667,0.101212,0,0.400856,0.75052,1,0.5,2.0
0.666667,1,0.5,0,0.666667,0.037168,0.042696,0.201141,0.75052,1,0.5,2.0
0.666667,1,0.5,0,0.666667,0.066172,0.03024,0.243937,0.75052,1,1,2.0
0.666667,1,0.25,0,0,0.069215,0,0.365193,0.75052,0,0,1.0
1,0.666667,0.25,0,1,0.040977,0,0.175464,0.75052,0,0,2.0
1,0.666667,0.5,0,0.666667,0.045294,0,0.161198,0.75052,1,1,2.0
0.666667,1,0.5,0,0.666667,0.039147,0,0.138374,0.75052,1,0.5,2.0
0.666667,1,0.75,0,0.666667,0.070118,0.119999,0.172611,0.75052,1,1,2.0
0.666667,1,0.5,1,0.666667,0.02919,0.047592,0.201141,0.376299,1,0,1.0
0.666667,0.666667,0.25,0,0.666667,0.034818,0.136823,0.222539,0.126819,1,0,2.0
0.666667,1,0.75,0,1,0.075448,0.0312,0.155492,0.75052,1,1,2.0
0.666667,1,0.25,1,0.666667,0.040272,0.106007,0.17689,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,1,0.072975,0.103991,0.172611,0.376299,1,0,1.0
0.666667,1,0.75,0,0.666667,0.118157,0,0.161198,0.75052,1,0,2.0
0.666667,1,0.5,1,0.666667,0.079876,0,0.196862,0.376299,1,0,2.0
0.666667,1,0.5,0,0.666667,0.033791,0.044232,0.17689,1,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.020519,0.044832,0.129815,0.75052,1,0,2.0
0.666667,1,0.25,1,0.666667,0.018776,0.093359,0.28816,0.75052,0.666667,0.5,1.0
1,0.666667,0.75,0,0.666667,0.040532,0,0.198288,0.75052,1,0,1.0
0.666667,0.666667,0.25,1,1,0.030093,0.052008,0.149786,0.75052,1,1,2.0
0.666667,1,0.5,1,0.666667,0.031058,0.170423,0.399429,0.376299,1,0.5,2.0
0.666667,0.666667,0.25,0,1,0.199134,0,0.275321,0.75052,0.666667,0,1.0
1,0.666667,1,0,0.666667,0.036277,0,0.365193,0.75052,1,1,2.0
0.666667,0.666667,0.25,1,0.666667,0.072913,0,0.165478,0.75052,0.666667,1,1.0
0.666667,1,1,0,0.666667,0.06308,0,0.135521,0.75052,1,0,1.0
0.666667,1,0.25,0,0.666667,0.179753,0.0504,0.435093,0.75052,1,1,1.0
0.666667,1,1,1,0.666667,0.059134,0,0.184023,0.75052,0,0.5,1.0
0.666667,1,0.5,0,0.666667,0.073383,0.101999,0.472183,0.75052,0,0,2.0
0.666667,0.666667,0.25,0,0.666667,0.023624,0.053016,0.192582,0.75052,1,0.5,2.0
1,0.666667,0.5,0,0.666667,0.0412,0,0.222539,0.076923,1,0.5,1.0
1,0.666667,0.25,0,0.666667,0.087199,0,0.172611,0.75052,1,1,2.0
0.666667,0.666667,0.25,0,1,0.062041,0,0.184023,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.048794,0.082727,0.216833,0.75052,1,1,2.0
0.666667,1,0.75,0,0.666667,0.056376,0.033288,0.215407,0.75052,1,0.5,2.0
0.666667,1,1,0,0.666667,0.051738,0.043464,0.229672,0.75052,0.666667,0,2.0
1,0.666667,0.25,0,0,0.040421,0,0.194009,0.75052,1,1,1.0
1,0.666667,0.5,0,0.666667,0.033717,0.03744,0.129815,0.75052,1,0,2.0
1,0.666667,0.25,0,0.666667,0.038182,0,0.044223,0.75052,1,0,2.0
0.666667,1,0.25,0,0.666667,0.136005,0,0.195435,0.75052,1,0,2.0
0.666667,0.666667,0.25,0,0.666667,0.033185,0.044568,0.18117,0.75052,1,1,2.0
0.666667,1,0.25,0,0.666667,0.03055,0.053352,0.215407,0.75052,1,0.5,2.0
0.666667,1,0.75,0,0.666667,0.046382,0,0.129815,0.75052,1,0.5,2.0
0.666667,1,0.5,0,0.666667,0.032158,0.044208,0.165478,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.047532,0.078575,0.296719,0.75052,1,0.5,2.0
0.666667,1,0.25,0,0.666667,0.036524,0.0312,0.115549,0.75052,1,0,2.0
0.666667,1,0.25,0,0.666667,0.178516,0,0.623395,0.75052,1,0.5,2.0
1,1,0.25,1,0.666667,0.048856,0,0.178317,0.75052,0,1,2.0
0.666667,0.666667,0.5,1,1,0.048275,0.058224,0.226819,0.75052,0.666667,0,1.0
0.666667,1,0.25,0,0.666667,0.046716,0.0192,0.161198,0.75052,1,0.5,2.0
0.666667,1,0.75,0,0.666667,0.026605,0.023659,0.112696,0.376299,1,0,2.0
1,0.666667,0.25,0,0.666667,0.020544,0.039984,0.078459,0.75052,1,0,2.0
0.666667,1,0.25,0,0.666667,0.253766,0,0,0.75052,1,1,1.0
0.666667,0.666667,0.25,0,0.666667,0.037205,0.073271,0.128388,0.75052,1,1,2.0
1,0.666667,0.25,0,1,0.030303,0.041208,0.142653,0.62578,1,0.5,1.0
0.666667,1,0.25,0,0.666667,0.043958,0.048,0.172611,0.75052,1,1,2.0
1,0.666667,0.25,0,0.666667,0.049153,0,0.165478,0.75052,1,0.5,2.0
0.666667,0.666667,0.25,0,0.666667,0.115745,0,0.268188,0.75052,1,1,2.0
0.666667,1,0.25,0,0.666667,0.036178,0.057984,0.199715,0.75052,1,1,2.0
0.666667,1,0.75,0,0.666667,0.052566,0,0.182596,0.75052,0.666667,0.5,1.0
0.666667,1,0.75,0,0.666667,0.037143,0.03744,0.192582,0.75052,1,0,2.0
1,0.666667,0,0,0.666667,0.065145,0,0.205421,1,0.666667,0,1.0
0.666667,1,0.25,0,0.666667,0.027619,0.080015,0.24679,0.75052,1,0.5,2.0
0.666667,1,1,0,0,0.052764,0.03,0.158345,0.75052,1,0,2.0
0.666667,1,0.5,0,0.666667,0.083179,0,0.286733,0.75052,1,0.5,2.0
1,1,0.5,0,0.666667,0.055857,0,0.194009,0.75052,1,0,2.0
1,0.666667,0.25,0,0.666667,0.059988,0.060984,0.216833,1,1,1,1.0
